    0.156648278236389160E+01    0.457565248012542725E+01    0.137511551380157471E+01   -0.453770935535430908E+01    0.141861498355865479E+01   -0.164461553674305882E+07   -0.568331319988483941E+01    1
    0.499826073646545410E+01    0.367636203765869141E+01   -0.115704715251922607E+01    0.477767169475555420E+01    0.721764683723449707E+00   -0.163420187118960824E+07   -0.568831319988484108E+01    1
   -0.461696803569793701E+01    0.216382980346679688E+01    0.100287258625030518E+01   -0.155827641487121582E+01    0.893620610237121582E+00   -0.163246245100722043E+07   -0.569331319988483653E+01    1
   -0.335023641586303711E+01   -0.454549372196197510E+01    0.376054704189300537E+01    0.207388401031494141E-01    0.855789184570312500E+00   -0.158006284997260524E+07   -0.569831319988483376E+01    1
    0.290441930294036865E+01   -0.445440053939819336E+01    0.681614875793457031E+00    0.384772241115570068E+01    0.130065715312957764E+01   -0.156205730569894635E+07   -0.570331319988484253E+01    1
   -0.307196795940399170E+01    0.275790333747863770E+01    0.413757562637329102E+01   -0.253305971622467041E+01    0.117924606800079346E+01   -0.154119914277021401E+07   -0.570831319988485753E+01    1
    0.478140711784362793E+01    0.249752819538116455E+01    0.159235775470733643E+01   -0.876929163932800293E+00    0.981676697731018066E+00   -0.152438642550455616E+07   -0.571331319988484942E+01    1
    0.496991872787475586E+00   -0.222099602222442627E+01    0.306771695613861084E+01    0.358778715133666992E+01    0.173397028446197510E+01   -0.149503505631722207E+07   -0.571831319988485021E+01    1
    0.368066251277923584E+01    0.133348643779754639E+01    0.405618548393249512E+00    0.307226836681365967E+01    0.173298156261444092E+01   -0.148082228959218576E+07   -0.572331319988484477E+01    1
   -0.212010145187377930E+00    0.182732403278350830E+01   -0.224888503551483154E+01    0.404612660408020020E+01    0.176927149295806885E+01   -0.147677817955989344E+07   -0.572831319988484466E+01    1
   -0.147247076034545898E+01    0.394916892051696777E+01   -0.422401547431945801E+01    0.210177600383758545E+01    0.116187906265258789E+01   -0.141763614450948942E+07   -0.573331319988485255E+01    1
    0.362626612186431885E+01   -0.225904166698455811E+01   -0.250961601734161377E+01   -0.599160790443420410E+00    0.177899861335754395E+01   -0.141309871571131190E+07   -0.573831319988484623E+01    1
    0.411341130733489990E+01    0.210384130477905273E+01   -0.895656347274780273E+00   -0.284933745861053467E+01    0.143817698955535889E+01   -0.140330066249985876E+07   -0.574331319988484079E+01    1
    0.319972157478332520E+01    0.456369817256927490E+01    0.202526450157165527E+00   -0.204080462455749512E+01    0.118992376327514648E+01   -0.139633207080085296E+07   -0.574831319988483802E+01    1
    0.173344790935516357E+01   -0.129241347312927246E+01    0.452238261699676514E+01   -0.360938370227813721E+01    0.126632213592529297E+01   -0.138851191184046841E+07   -0.575331319988485035E+01    1
   -0.264509499073028564E+01    0.142078995704650879E+01    0.548321604728698730E+00   -0.337123155593872070E+01    0.982177615165710449E+00   -0.136505127180192037E+07   -0.575831319988484758E+01    1
   -0.982621312141418457E+00    0.266389667987823486E+01   -0.309018075466156006E+01    0.240266919136047363E+01    0.185234892368316650E+01   -0.131689416933845612E+07   -0.576331319988484214E+01    1
    0.287711262702941895E+01   -0.265106439590454102E+01   -0.328603148460388184E+01   -0.218553364276885986E+01    0.107652425765991211E+01   -0.122033025355034834E+07   -0.576831319988483848E+01    1
    0.366082727909088135E+01    0.326720476150512695E+01    0.126669943332672119E+01   -0.476839959621429443E+01    0.968781113624572754E+00   -0.121448261724992679E+07   -0.577331319988484193E+01    1
   -0.384381353855133057E+01    0.164770781993865967E+01    0.364647686481475830E+01    0.199782311916351318E+01    0.109962046146392822E+01   -0.120053148785937624E+07   -0.577831319988485603E+01    1
    0.101845383644104004E+01    0.390426635742187500E+01    0.521674156188964844E+00    0.487269341945648193E+01    0.107278645038604736E+01   -0.118652532627351186E+07   -0.578331319988485149E+01    1
   -0.171849548816680908E+01   -0.481492698192596436E+01    0.498731493949890137E+01   -0.428060412406921387E+01    0.458347916603088379E+00   -0.117200672133519943E+07   -0.578831319988485049E+01    1
   -0.216783344745635986E+01   -0.442687690258026123E+01   -0.372239112854003906E+01    0.945326089859008789E+00    0.462447047233581543E+00   -0.117056447704850137E+07   -0.579331319988485305E+01    1
    0.228666841983795166E+01    0.160127282142639160E+01    0.451555669307708740E+01   -0.420329749584197998E+01    0.911142826080322266E+00   -0.116223723979172600E+07   -0.579831319988484672E+01    1
   -0.282220721244812012E+01    0.132936239242553711E-01    0.362996816635131836E+01    0.212825775146484375E+01    0.158008003234863281E+01   -0.115376704399444116E+07   -0.580331319988483418E+01    1
    0.100654363632202148E+00   -0.134667515754699707E+01    0.476957201957702637E+01    0.495484471321105957E+01    0.549248218536376953E+00   -0.114841374361506826E+07   -0.580831319988483852E+01    1
   -0.270351588726043701E+01   -0.437689721584320068E+01   -0.290102183818817139E+01   -0.314259409904479980E+01    0.308063864707946777E+00   -0.114281440943494975E+07   -0.581331319988483841E+01    1
    0.198516249656677246E+00    0.351898550987243652E+01   -0.100193321704864502E+01    0.437335371971130371E+01    0.158415353298187256E+01   -0.113246179563077702E+07   -0.581831319988483298E+01    1
    0.126618146896362305E+00    0.403463184833526611E+01   -0.411629319190979004E+01   -0.146735250949859619E+01    0.984990477561950684E+00   -0.112980847762281122E+07   -0.582331319988483287E+01    1
   -0.147855162620544434E+01   -0.162946581840515137E+00   -0.558540821075439453E+00   -0.201665163040161133E+01    0.142241275310516357E+01   -0.110813975678323186E+07   -0.582831319988482743E+01    1
    0.149435400962829590E+01   -0.381694316864013672E+01    0.303852736949920654E+01    0.145526707172393799E+01    0.160198283195495605E+01   -0.109855317976479931E+07   -0.583331319988483976E+01    1
    0.198742568492889404E+01   -0.584872364997863770E+00   -0.206689715385437012E+01    0.497922062873840332E+01    0.128028595447540283E+01   -0.107903771849496989E+07   -0.583831319988485298E+01    1
    0.872873663902282715E+00    0.373857080936431885E+01   -0.495768606662750244E+01    0.435444414615631104E+01    0.684746503829956055E+00   -0.107629630062875943E+07   -0.584331319988483866E+01    1
   -0.335044264793395996E+01   -0.132672190666198730E+01   -0.861579179763793945E+00    0.401874005794525146E+01    0.118565058708190918E+01   -0.106019348986330396E+07   -0.584831319988482967E+01    1
   -0.284740924835205078E+00   -0.181295514106750488E+01   -0.149448812007904053E+01   -0.161994040012359619E+01    0.112496078014373779E+01   -0.103797383390069229E+07   -0.585331319988482779E+01    1
    0.230024516582489014E+01   -0.162165880203247070E+01   -0.298101186752319336E+01    0.407841801643371582E+01    0.139954805374145508E+01   -0.102685770628105558E+07   -0.585831319988484900E+01    1
    0.109918117523193359E+00    0.485919713973999023E+01    0.308758020401000977E-01   -0.219323039054870605E+00    0.187505042552947998E+01   -0.101151962065474002E+07   -0.586331319988484356E+01    1
   -0.450366497039794922E+01    0.317538797855377197E+01    0.453615844249725342E+01    0.420475482940673828E+01    0.603409528732299805E+00   -0.988775177294164198E+06   -0.586831319988484879E+01    1
    0.802636146545410156E-02   -0.479954659938812256E+01    0.135795474052429199E+00    0.165964126586914062E+01    0.156508791446685791E+01   -0.984044349013565574E+06   -0.587331319988484513E+01    1
   -0.186086535453796387E+01    0.378693103790283203E+01   -0.133826375007629395E+01   -0.366790056228637695E+01    0.842444896697998047E+00   -0.978955738922163029E+06   -0.587831319988484502E+01    1
   -0.253439486026763916E+01    0.162859201431274414E+01   -0.470127582550048828E+01    0.393313109874725342E+01    0.712307691574096680E+00   -0.975680718459781492E+06   -0.588331319988485202E+01    1
   -0.218313753604888916E+01   -0.386138617992401123E+01    0.271518409252166748E+01    0.511090159416198730E+00    0.110474252700805664E+01   -0.970981460372192785E+06   -0.588831319988484836E+01    1
    0.435792624950408936E+01   -0.348974347114562988E+01    0.406122028827667236E+01    0.299570739269256592E+01    0.706169605255126953E+00   -0.969587142555917613E+06   -0.589331319988484292E+01    1
   -0.282688617706298828E+01    0.260755538940429688E+01   -0.163764059543609619E+01   -0.715270638465881348E+00    0.104642188549041748E+01   -0.969365406515519368E+06   -0.589831319988485081E+01    1
   -0.128590464591979980E+01   -0.797993540763854980E+00    0.483851552009582520E+01    0.129593431949615479E+01    0.747160077095031738E+00   -0.954014836180020357E+06   -0.590331319988485426E+01    1
   -0.251530885696411133E+01    0.107437074184417725E+01   -0.133203506469726562E+01   -0.269625186920166016E+00    0.137304699420928955E+01   -0.944883315711160190E+06   -0.590831319988484704E+01    1
   -0.256049394607543945E+01   -0.335398912429809570E+00   -0.204695582389831543E+01   -0.189503252506256104E+01    0.522393941879272461E+00   -0.928038064743681229E+06   -0.591331319988483450E+01    1
    0.159032285213470459E+01    0.427024483680725098E+01    0.293895006179809570E+01   -0.105736255645751953E+01    0.111586141586303711E+01   -0.923334074212620384E+06   -0.591831319988484683E+01    1
   -0.161284625530242920E+01   -0.357526540756225586E-01    0.379511535167694092E+01    0.397985696792602539E+01    0.122384655475616455E+01   -0.908086274903737241E+06   -0.592331319988484406E+01    1
   -0.262214183807373047E+01    0.374969065189361572E+01    0.262976288795471191E+00    0.817781686782836914E-01    0.191589486598968506E+01   -0.906039831057007308E+06   -0.592831319988482353E+01    1
   -0.898996591567993164E+00    0.349930822849273682E+01   -0.467789173126220703E-01   -0.418220221996307373E+01    0.106677114963531494E+01   -0.900377709611879429E+06   -0.593331319988484207E+01    1
   -0.388353765010833740E+01   -0.605605244636535645E+00    0.510423183441162109E+00   -0.410058140754699707E+01    0.379204273223876953E+00   -0.894787162926005200E+06   -0.593831319988486150E+01    1
   -0.476568341255187988E+00    0.129926800727844238E+00    0.464896738529205322E+01    0.151911675930023193E+01    0.878135085105895996E+00   -0.889394808921938180E+06   -0.594331319988484363E+01    1
   -0.159091889858245850E+01    0.377262353897094727E+01   -0.904018878936767578E+00   -0.277275323867797852E+01    0.123127639293670654E+01   -0.888708719872091431E+06   -0.594831319988483731E+01    1
   -0.311743557453155518E+01    0.226370692253112793E+01    0.259547293186187744E+01   -0.150600492954254150E+01    0.127007603645324707E+01   -0.874722287087937468E+06   -0.595331319988485230E+01    1
    0.988591909408569336E+00    0.190997958183288574E+01    0.340947389602661133E+01   -0.489160418510437012E+01    0.876207232475280762E+00   -0.858618511723628617E+06   -0.595831319988485220E+01    1
    0.471373379230499268E+01   -0.136684060096740723E+01   -0.732405185699462891E+00   -0.330545902252197266E+00    0.871755003929138184E+00   -0.849679863076103968E+06   -0.596331319988484676E+01    1
    0.328004837036132812E+01   -0.159432709217071533E+01   -0.427061915397644043E+00   -0.283733487129211426E+01    0.167381942272186279E+01   -0.845913198556000367E+06   -0.596831319988483333E+01    1
   -0.770478248596191406E+00    0.428066194057464600E+01   -0.376343131065368652E+01    0.881543755531311035E+00    0.936495661735534668E+00   -0.845552583569843904E+06   -0.597331319988483767E+01    1
    0.395427882671356201E+01   -0.275184452533721924E+01   -0.284950852394104004E+01   -0.500312447547912598E+00    0.914680838584899902E+00   -0.845000087227037176E+06   -0.597831319988483756E+01    1
    0.981516242027282715E+00    0.572031736373901367E-01   -0.378188014030456543E+01    0.273631334304809570E+01    0.156324505805969238E+01   -0.836539215833131690E+06   -0.598331319988483834E+01    1
    0.176406145095825195E+01   -0.370091736316680908E+01    0.149562895298004150E+01   -0.378232061862945557E+01    0.986441373825073242E+00   -0.835986247445598245E+06   -0.598831319988485067E+01    1
   -0.229224920272827148E+01    0.336535394191741943E+01   -0.127185344696044922E+01    0.257740497589111328E+01    0.174290037155151367E+01   -0.832439641150793177E+06   -0.599331319988483902E+01    1
   -0.480837702751159668E+01    0.128746926784515381E+01    0.308432936668395996E+01   -0.269991755485534668E+00    0.783024907112121582E+00   -0.826619218493902474E+06   -0.599831319988483536E+01    1
    0.192275583744049072E+01   -0.251117110252380371E+01    0.332737743854522705E+01   -0.177992939949035645E+01    0.148424494266510010E+01   -0.823932252198239788E+06   -0.600331319988484058E+01    1
    0.395852923393249512E+01    0.197114109992980957E+01   -0.607150793075561523E+00    0.351609170436859131E+01    0.897934913635253906E+00   -0.821041390252266079E+06   -0.600831319988484402E+01    1
   -0.369643568992614746E+00    0.386370420455932617E+00    0.490719318389892578E+01    0.302643895149230957E+01    0.481704950332641602E+00   -0.816956461124411668E+06   -0.601331319988484836E+01    1
   -0.540331006050109863E+00    0.455885231494903564E+01   -0.182814657688140869E+01    0.159577071666717529E+01    0.127748966217041016E+01   -0.812609530180809088E+06   -0.601831319988485181E+01    1
    0.296341776847839355E+01    0.896423459053039551E+00   -0.450797855854034424E+01    0.195276319980621338E+01    0.894370794296264648E+00   -0.801119321821665973E+06   -0.602331319988484992E+01    1
   -0.130200088024139404E+01    0.440775990486145020E+01    0.168919503688812256E+01    0.601405501365661621E+00    0.129805564880371094E+01   -0.799749260205967119E+06   -0.602831319988484537E+01    1
    0.418292880058288574E+00    0.316712021827697754E+01    0.313731491565704346E+01   -0.372089922428131104E+01    0.122367036342620850E+01   -0.796954711530096363E+06   -0.603331319988483905E+01    1
    0.240025162696838379E+01    0.383756935596466064E+01    0.362060189247131348E+01    0.145025789737701416E+01    0.764882564544677734E+00   -0.789232063428349677E+06   -0.603831319988483450E+01    1
   -0.694447755813598633E-01    0.447483122348785400E+01   -0.101029694080352783E+01   -0.110188245773315430E+01    0.168790280818939209E+01   -0.768070843168317457E+06   -0.604331319988483973E+01    1
   -0.222533941268920898E+00    0.523148775100708008E+00    0.369202733039855957E+01   -0.323757529258728027E+01    0.140294373035430908E+01   -0.763359673253877438E+06   -0.604831319988484406E+01    1
    0.525331497192382812E+00   -0.241235613822937012E+01    0.203876018524169922E+01    0.276737570762634277E+01    0.180784010887145996E+01   -0.759962084674213547E+06   -0.605331319988484662E+01    1
   -0.776214003562927246E+00    0.175198853015899658E+01    0.901104807853698730E+00    0.377030134201049805E+01    0.168698596954345703E+01   -0.756396100323242485E+06   -0.605831319988484918E+01    1
